,epoch,model,weight sharing,auxiliary,train accuracy,train loss,test accuracy,test loss
8266,16,ResNet,True,True,0.748,62.05252027511597,0.712,2.724381446838379
8267,17,ResNet,True,True,0.749,55.35973238945007,0.717,2.550173759460449
8268,18,ResNet,True,True,0.753,51.95142674446106,0.728,2.4550940990448
8269,19,ResNet,True,True,0.763,47.68504190444946,0.746,2.3210785388946533
8270,20,ResNet,True,True,0.779,47.407737255096436,0.764,2.197374105453491
8271,21,ResNet,True,True,0.74,86.93433356285095,0.75,2.451319694519043
8272,22,ResNet,True,True,0.76,44.34313094615936,0.751,2.2172727584838867
8273,23,ResNet,True,True,0.795,42.59936881065369,0.787,2.0706069469451904
8274,24,ResNet,True,True,0.81,38.48271191120148,0.769,1.9026490449905396
8275,25,ResNet,True,True,0.81,37.57536208629608,0.778,1.8946563005447388
8276,26,ResNet,True,True,0.795,34.29805779457092,0.783,1.8794434070587158
8277,27,ResNet,True,True,0.814,36.60841345787048,0.816,1.7750674486160278
8278,28,ResNet,True,True,0.821,53.21987187862396,0.812,1.6524105072021484
8279,29,ResNet,True,True,0.837,30.50051248073578,0.81,1.5166401863098145
8280,30,ResNet,True,True,0.839,35.44276034832001,0.802,1.5415980815887451
8281,31,ResNet,True,True,0.841,36.097002387046814,0.809,1.422628402709961
8282,32,ResNet,True,True,0.839,28.76189649105072,0.814,1.4094159603118896
8283,33,ResNet,True,True,0.846,39.20352017879486,0.835,1.4066118001937866
8284,34,ResNet,True,True,0.831,34.60811674594879,0.825,1.4205691814422607
8285,35,ResNet,True,True,0.872,25.384733080863953,0.821,1.3139317035675049
8286,36,ResNet,True,True,0.855,26.732519507408142,0.818,1.277282476425171
8287,37,ResNet,True,True,0.878,21.947152256965637,0.844,1.2235121726989746
8288,38,ResNet,True,True,0.824,23.474814474582672,0.811,1.4277117252349854
8289,39,ResNet,True,True,0.771,102.67099952697754,0.771,2.179023265838623
8290,40,ResNet,True,True,0.821,33.07170844078064,0.813,1.3910229206085205
8291,41,ResNet,True,True,0.862,22.64876240491867,0.815,1.2155286073684692
8292,42,ResNet,True,True,0.874,19.949092388153076,0.833,1.1461706161499023
8293,43,ResNet,True,True,0.887,18.733317017555237,0.84,1.0851117372512817
8294,44,ResNet,True,True,0.861,31.081408619880676,0.829,1.1593869924545288
8295,45,ResNet,True,True,0.862,18.97797864675522,0.839,1.0311787128448486
8296,46,ResNet,True,True,0.791,54.79884546995163,0.758,1.9841606616973877
8297,47,ResNet,True,True,0.835,33.8432891368866,0.772,1.6354522705078125
8298,48,ResNet,True,True,0.835,28.746291756629944,0.794,1.5492587089538574
8299,49,ResNet,True,True,0.84,26.799389123916626,0.792,1.441382646560669
8300,50,ResNet,True,True,0.853,24.621311902999878,0.804,1.408785343170166
8301,51,ResNet,True,True,0.87,23.782708942890167,0.819,1.2995412349700928
8302,52,ResNet,True,True,0.847,22.291148602962494,0.807,1.3697571754455566
8303,53,ResNet,True,True,0.863,20.987859904766083,0.796,1.329984426498413
8304,54,ResNet,True,True,0.856,19.97155225276947,0.802,1.2972763776779175
8305,55,ResNet,True,True,0.869,18.836294651031494,0.831,1.2313085794448853
8306,56,ResNet,True,True,0.828,28.953135192394257,0.78,1.5845357179641724
8307,57,ResNet,True,True,0.887,20.746683359146118,0.819,1.2721385955810547
8308,58,ResNet,True,True,0.903,18.909569680690765,0.836,1.1799349784851074
8309,59,ResNet,True,True,0.876,17.127095997333527,0.83,1.1831084489822388
8310,60,ResNet,True,True,0.873,16.270892024040222,0.833,1.2585176229476929
8311,61,ResNet,True,True,0.865,15.517586767673492,0.804,1.3189630508422852
8312,62,ResNet,True,True,0.892,14.903871178627014,0.829,1.2327289581298828
8313,63,ResNet,True,True,0.924,15.352431178092957,0.843,1.136276364326477
8314,64,ResNet,True,True,0.899,14.127079784870148,0.827,1.219892978668213
8315,65,ResNet,True,True,0.883,13.370087236166,0.824,1.246220588684082
8316,66,ResNet,True,True,0.91,12.785761207342148,0.846,1.1788707971572876
8317,67,ResNet,True,True,0.898,12.423467695713043,0.835,1.3518215417861938
8318,68,ResNet,True,True,0.921,13.037347972393036,0.835,1.1772527694702148
8319,69,ResNet,True,True,0.901,11.71425148844719,0.841,1.2576909065246582
8320,70,ResNet,True,True,0.907,11.899268716573715,0.811,1.2917455434799194
8321,71,ResNet,True,True,0.932,10.727430552244186,0.858,1.1158491373062134
8322,72,ResNet,True,True,0.926,10.67008239030838,0.855,1.1523876190185547
8323,73,ResNet,True,True,0.935,10.664605855941772,0.834,1.2333556413650513
8324,74,ResNet,True,True,0.943,10.910605520009995,0.84,1.1734092235565186
8325,0,ResNet,True,True,0.543,148.22122049331665,0.557,5.245268821716309
8326,1,ResNet,True,True,0.517,102.24270296096802,0.531,5.022087574005127
8327,2,ResNet,True,True,0.544,98.92355442047119,0.553,4.872439384460449
8328,3,ResNet,True,True,0.528,96.44506645202637,0.556,4.74810791015625
8329,4,ResNet,True,True,0.543,94.13855600357056,0.549,4.628427028656006
8330,5,ResNet,True,True,0.57,91.8745551109314,0.559,4.515862464904785
8331,6,ResNet,True,True,0.561,89.65965747833252,0.576,4.395047187805176
8332,7,ResNet,True,True,0.584,87.46653604507446,0.614,4.262528896331787
8333,8,ResNet,True,True,0.604,85.1725959777832,0.635,4.158122539520264
8334,9,ResNet,True,True,0.623,82.76268982887268,0.62,4.074197769165039
8335,10,ResNet,True,True,0.606,79.79548597335815,0.627,3.913112163543701
8336,11,ResNet,True,True,0.65,76.52168607711792,0.636,3.6510889530181885
8337,12,ResNet,True,True,0.674,72.66847491264343,0.66,3.445190191268921
8338,13,ResNet,True,True,0.685,68.88504600524902,0.694,3.218053102493286
8339,14,ResNet,True,True,0.677,67.74128293991089,0.691,3.079339027404785
8340,15,ResNet,True,True,0.682,63.316811323165894,0.67,3.022583246231079
8341,16,ResNet,True,True,0.695,60.318782329559326,0.695,2.837221384048462
8342,17,ResNet,True,True,0.693,57.19828653335571,0.706,2.6860733032226562
8343,18,ResNet,True,True,0.708,53.84514403343201,0.702,2.5654067993164062
8344,19,ResNet,True,True,0.717,51.73050022125244,0.715,2.4439306259155273
8345,20,ResNet,True,True,0.725,51.76718354225159,0.714,2.6526260375976562
8346,21,ResNet,True,True,0.715,48.206626415252686,0.725,2.341768741607666
8347,22,ResNet,True,True,0.725,46.72003126144409,0.734,2.2250173091888428
8348,23,ResNet,True,True,0.708,72.88611590862274,0.707,3.5073020458221436
8349,24,ResNet,True,True,0.725,49.81629157066345,0.769,2.1262478828430176
8350,25,ResNet,True,True,0.75,42.12373638153076,0.75,2.027848482131958
8351,26,ResNet,True,True,0.76,40.60559940338135,0.763,1.9514294862747192
8352,27,ResNet,True,True,0.759,38.540040612220764,0.774,1.8814570903778076
8353,28,ResNet,True,True,0.768,38.037582993507385,0.771,1.819977045059204
8354,29,ResNet,True,True,0.79,36.81987023353577,0.802,1.7197320461273193
8355,30,ResNet,True,True,0.769,34.6534560918808,0.758,1.9538023471832275
8356,31,ResNet,True,True,0.659,179.5403265953064,0.664,4.223263740539551
8357,32,ResNet,True,True,0.755,58.86030435562134,0.752,2.2215476036071777
8358,33,ResNet,True,True,0.795,41.98780083656311,0.798,1.7688541412353516
8359,34,ResNet,True,True,0.797,34.91570603847504,0.807,1.628797173500061
8360,35,ResNet,True,True,0.788,32.274985551834106,0.799,1.6659157276153564
8361,36,ResNet,True,True,0.833,30.453540325164795,0.812,1.4627933502197266
8362,37,ResNet,True,True,0.839,29.883506774902344,0.824,1.439946174621582
8363,38,ResNet,True,True,0.833,27.779839038848877,0.824,1.3530431985855103
8364,39,ResNet,True,True,0.824,27.982768893241882,0.804,1.4778642654418945
8365,40,ResNet,True,True,0.763,26.17267143726349,0.764,2.258009433746338
8366,41,ResNet,True,True,0.822,46.435362219810486,0.807,1.855172872543335
8367,42,ResNet,True,True,0.824,28.69408392906189,0.812,1.37187659740448
8368,43,ResNet,True,True,0.562,20995.259015262127,0.564,108.69383239746094
8369,44,ResNet,True,True,0.562,1155.701301574707,0.564,32.17934799194336
8370,45,ResNet,True,True,0.562,361.6621780395508,0.564,10.587298393249512
8371,46,ResNet,True,True,0.562,166.84511280059814,0.564,7.215164661407471
8372,47,ResNet,True,True,0.562,132.6006932258606,0.564,6.670208930969238
8373,48,ResNet,True,True,0.562,128.18627405166626,0.564,6.544293403625488
8374,49,ResNet,True,True,0.562,126.73983764648438,0.564,6.474207878112793
8375,50,ResNet,True,True,0.562,125.8073525428772,0.564,6.426236629486084
8376,51,ResNet,True,True,0.562,125.07495927810669,0.564,6.387253761291504
8377,52,ResNet,True,True,0.562,124.4580397605896,0.564,6.354060173034668
8378,53,ResNet,True,True,0.562,123.89290714263916,0.564,6.323966026306152
8379,54,ResNet,True,True,0.562,123.37173223495483,0.564,6.295994281768799
8380,55,ResNet,True,True,0.562,122.88830089569092,0.564,6.269786834716797
8381,56,ResNet,True,True,0.562,122.42979097366333,0.564,6.244456768035889
8382,57,ResNet,True,True,0.562,121.98721313476562,0.564,6.220455646514893
8383,58,ResNet,True,True,0.562,121.5573377609253,0.564,6.197331428527832
8384,59,ResNet,True,True,0.562,121.14254808425903,0.564,6.174694538116455
8385,60,ResNet,True,True,0.562,120.73858690261841,0.564,6.1528167724609375
8386,61,ResNet,True,True,0.562,120.34662103652954,0.564,6.131440162658691
8387,62,ResNet,True,True,0.562,119.96101188659668,0.564,6.110538959503174
8388,63,ResNet,True,True,0.562,119.5845685005188,0.564,6.089961051940918
8389,64,ResNet,True,True,0.562,119.21442317962646,0.564,6.069995880126953
8390,65,ResNet,True,True,0.562,118.8529372215271,0.564,6.050300121307373
8391,66,ResNet,True,True,0.562,118.49901580810547,0.564,6.03083610534668
8392,67,ResNet,True,True,0.562,118.14917373657227,0.564,6.011932373046875
8393,68,ResNet,True,True,0.562,117.80768585205078,0.564,5.993160724639893
8394,69,ResNet,True,True,0.562,117.47071981430054,0.564,5.9748053550720215
8395,70,ResNet,True,True,0.562,117.13803815841675,0.564,5.95678186416626
8396,71,ResNet,True,True,0.562,116.81112480163574,0.564,5.939037799835205
8397,72,ResNet,True,True,0.562,116.4905948638916,0.564,5.921478271484375
8398,73,ResNet,True,True,0.562,116.17427921295166,0.564,5.9041643142700195
8399,74,ResNet,True,True,0.562,115.86384010314941,0.564,5.887116432189941
8400,0,ResNet,True,True,0.545,146.47915363311768,0.531,5.29692268371582
8401,1,ResNet,True,True,0.557,101.77366495132446,0.551,5.09568977355957
8402,2,ResNet,True,True,0.561,98.32533121109009,0.545,4.947088718414307
8403,3,ResNet,True,True,0.552,95.54051065444946,0.534,4.815822601318359
8404,4,ResNet,True,True,0.544,93.05164003372192,0.532,4.699968338012695
8405,5,ResNet,True,True,0.548,90.55856657028198,0.537,4.610806465148926
8406,6,ResNet,True,True,0.552,88.37694454193115,0.548,4.459598064422607
8407,7,ResNet,True,True,0.553,86.38965582847595,0.556,4.311153411865234
8408,8,ResNet,True,True,0.577,84.17179799079895,0.589,4.161114692687988
8409,9,ResNet,True,True,0.571,82.15605592727661,0.577,4.044248104095459
8410,10,ResNet,True,True,0.599,79.49298763275146,0.575,3.8823068141937256
8411,11,ResNet,True,True,0.612,76.4313395023346,0.599,3.7354555130004883
8412,12,ResNet,True,True,0.627,73.28572702407837,0.613,3.540053606033325
8413,13,ResNet,True,True,0.656,70.84092020988464,0.639,3.324090003967285
8414,14,ResNet,True,True,0.681,65.71163892745972,0.669,3.3179855346679688
8415,15,ResNet,True,True,0.689,67.36727905273438,0.667,2.9662749767303467
8416,16,ResNet,True,True,0.695,60.21672296524048,0.686,2.7915797233581543
8417,17,ResNet,True,True,0.717,57.11641240119934,0.702,2.622422933578491
8418,18,ResNet,True,True,0.721,59.15359950065613,0.691,2.543814182281494
8419,19,ResNet,True,True,0.715,51.606889724731445,0.715,2.3952651023864746
8420,20,ResNet,True,True,0.756,50.326826333999634,0.743,2.380749225616455
8421,21,ResNet,True,True,0.478,51.938005685806274,0.513,56.1622314453125
8422,22,ResNet,True,True,0.703,292.6431636810303,0.671,2.9801182746887207
8423,23,ResNet,True,True,0.723,57.856663942337036,0.699,2.5387773513793945
8424,24,ResNet,True,True,0.744,51.03896498680115,0.696,2.2740859985351562
8425,25,ResNet,True,True,0.759,46.30622315406799,0.725,2.1060738563537598
8426,26,ResNet,True,True,0.761,44.4506551027298,0.744,2.0070478916168213
8427,27,ResNet,True,True,0.798,41.2561959028244,0.761,1.8959232568740845
8428,28,ResNet,True,True,0.778,39.428319454193115,0.763,1.7808921337127686
8429,29,ResNet,True,True,0.811,37.38318955898285,0.774,1.7296066284179688
8430,30,ResNet,True,True,0.79,36.0264607667923,0.78,1.6240161657333374
8431,31,ResNet,True,True,0.796,34.862900733947754,0.79,1.8227925300598145
8432,32,ResNet,True,True,0.794,35.119967579841614,0.798,1.5638618469238281
8433,33,ResNet,True,True,0.811,31.22765564918518,0.805,1.4741836786270142
8434,34,ResNet,True,True,0.818,29.747821807861328,0.818,1.4115880727767944
8435,35,ResNet,True,True,0.497,34.12987756729126,0.504,35.90557861328125
8436,36,ResNet,True,True,0.756,131.25389957427979,0.759,2.056572437286377
8437,37,ResNet,True,True,0.804,40.78004312515259,0.778,1.5927752256393433
8438,38,ResNet,True,True,0.814,32.140644550323486,0.828,1.3924739360809326
8439,39,ResNet,True,True,0.845,27.334092259407043,0.819,1.2241315841674805
8440,40,ResNet,True,True,0.854,25.396857917308807,0.837,1.1736592054367065
8441,41,ResNet,True,True,0.825,25.34393274784088,0.817,1.3035502433776855
8442,42,ResNet,True,True,0.853,23.897505402565002,0.834,1.0932285785675049
8443,43,ResNet,True,True,0.861,22.360602378845215,0.855,1.0640363693237305
8444,44,ResNet,True,True,0.859,22.229747354984283,0.835,1.0186331272125244
8445,45,ResNet,True,True,0.849,48.21691644191742,0.834,1.0675880908966064
8446,46,ResNet,True,True,0.87,20.909179210662842,0.848,1.013275384902954
8447,47,ResNet,True,True,0.855,22.39926826953888,0.843,1.136888861656189
8448,48,ResNet,True,True,0.862,21.335086286067963,0.841,1.038828730583191
8449,49,ResNet,True,True,0.86,20.119047224521637,0.845,1.052648663520813
8450,50,ResNet,True,True,0.867,18.013661861419678,0.839,1.0048786401748657
8451,51,ResNet,True,True,0.869,17.95476084947586,0.855,0.9949436187744141
8452,52,ResNet,True,True,0.863,17.61338746547699,0.835,1.0542696714401245
8453,53,ResNet,True,True,0.77,38.618117809295654,0.765,2.449925184249878
8454,54,ResNet,True,True,0.853,28.54728353023529,0.846,1.0456433296203613
8455,55,ResNet,True,True,0.889,18.810753881931305,0.855,0.9055585861206055
8456,56,ResNet,True,True,0.884,16.674891531467438,0.848,0.9182292819023132
8457,57,ResNet,True,True,0.896,15.724089682102203,0.855,0.8595758080482483
8458,58,ResNet,True,True,0.89,15.414873600006104,0.851,0.919495165348053
8459,59,ResNet,True,True,0.813,154.90788477659225,0.808,1.53214430809021
8460,60,ResNet,True,True,0.883,25.673247158527374,0.848,0.9071258306503296
8461,61,ResNet,True,True,0.872,15.930158019065857,0.86,0.8438549041748047
8462,62,ResNet,True,True,0.887,15.342277586460114,0.853,0.9107697010040283
8463,63,ResNet,True,True,0.886,14.062398493289948,0.847,0.91815584897995
8464,64,ResNet,True,True,0.917,13.711811184883118,0.864,0.8355057239532471
8465,65,ResNet,True,True,0.913,14.643023937940598,0.873,0.798446536064148
8466,66,ResNet,True,True,0.786,90.28879022598267,0.809,2.029768943786621
8467,67,ResNet,True,True,0.856,32.31368970870972,0.826,1.146034836769104
8468,68,ResNet,True,True,0.894,20.197736084461212,0.868,0.848540186882019
8469,69,ResNet,True,True,0.903,13.849310785531998,0.849,0.9075837135314941
8470,70,ResNet,True,True,0.908,13.186472415924072,0.874,0.7912251949310303
8471,71,ResNet,True,True,0.902,12.301336795091629,0.866,0.7921004295349121
8472,72,ResNet,True,True,0.915,11.864356249570847,0.874,0.7690757513046265
8473,73,ResNet,True,True,0.914,14.798786759376526,0.867,0.835118293762207
8474,74,ResNet,True,True,0.916,11.435537427663803,0.879,0.8251840472221375
8475,0,ResNet,True,True,0.494,148.36620807647705,0.465,5.167828559875488
8476,1,ResNet,True,True,0.519,101.52363109588623,0.544,4.950446605682373
8477,2,ResNet,True,True,0.514,98.17341232299805,0.541,4.798177242279053
8478,3,ResNet,True,True,0.524,95.51239967346191,0.537,4.669554233551025
8479,4,ResNet,True,True,0.523,93.01786375045776,0.554,4.539532661437988
8480,5,ResNet,True,True,0.529,90.57024669647217,0.575,4.4206390380859375
8481,6,ResNet,True,True,0.552,88.09978532791138,0.587,4.28034782409668
8482,7,ResNet,True,True,0.597,85.80724358558655,0.598,4.221883296966553
8483,8,ResNet,True,True,0.604,83.21494841575623,0.615,4.156200408935547
8484,9,ResNet,True,True,0.602,80.59246397018433,0.629,4.084985733032227
8485,10,ResNet,True,True,0.616,77.70230031013489,0.627,3.925576686859131
8486,11,ResNet,True,True,0.66,74.83520674705505,0.656,3.584535598754883
8487,12,ResNet,True,True,0.687,71.36091876029968,0.67,3.4097185134887695
8488,13,ResNet,True,True,0.7,69.33715415000916,0.692,3.3292834758758545
8489,14,ResNet,True,True,0.699,64.22160077095032,0.676,3.1070704460144043
8490,15,ResNet,True,True,0.727,63.892656564712524,0.693,2.8747475147247314
8491,16,ResNet,True,True,0.724,60.387911796569824,0.692,2.768374443054199
8492,17,ResNet,True,True,0.75,54.85920333862305,0.714,2.5883188247680664
8493,18,ResNet,True,True,0.754,56.17686176300049,0.709,2.5184128284454346
8494,19,ResNet,True,True,0.766,50.59712505340576,0.717,2.408130168914795
8495,20,ResNet,True,True,0.749,66.75585150718689,0.736,2.372344493865967
8496,21,ResNet,True,True,0.775,47.04548788070679,0.724,2.252958297729492
8497,22,ResNet,True,True,0.784,44.60650551319122,0.746,2.1674880981445312
8498,23,ResNet,True,True,0.788,42.421539545059204,0.773,2.039886236190796
8499,24,ResNet,True,True,0.792,43.19509994983673,0.738,2.0043482780456543
8500,25,ResNet,True,True,0.792,43.19405949115753,0.761,2.012725591659546
8501,26,ResNet,True,True,0.805,37.80250561237335,0.78,1.8516075611114502
8502,27,ResNet,True,True,0.831,35.91557192802429,0.766,1.794893503189087
8503,28,ResNet,True,True,0.8,83.08085691928864,0.772,1.8883682489395142
8504,29,ResNet,True,True,0.832,34.916690826416016,0.781,1.677795171737671
8505,30,ResNet,True,True,0.842,32.468912839889526,0.782,1.5979217290878296
8506,31,ResNet,True,True,0.542,143.3980541229248,0.533,99.64415740966797
8507,32,ResNet,True,True,0.668,437.94331550598145,0.622,2.5822362899780273
8508,33,ResNet,True,True,0.758,45.35273194313049,0.705,1.9705989360809326
8509,34,ResNet,True,True,0.798,36.083073019981384,0.774,1.6772356033325195
8510,35,ResNet,True,True,0.808,31.908217668533325,0.775,1.5433199405670166
8511,36,ResNet,True,True,0.828,29.909130454063416,0.78,1.4772391319274902
8512,37,ResNet,True,True,0.846,29.066468596458435,0.818,1.417675495147705
8513,38,ResNet,True,True,0.842,27.640010714530945,0.82,1.3486113548278809
8514,39,ResNet,True,True,0.837,25.64568281173706,0.822,1.3386926651000977
8515,40,ResNet,True,True,0.867,24.807664155960083,0.826,1.251542329788208
8516,41,ResNet,True,True,0.871,24.365219235420227,0.834,1.260241985321045
8517,42,ResNet,True,True,0.872,23.391924262046814,0.83,1.168971300125122
8518,43,ResNet,True,True,0.877,35.117351055145264,0.834,1.1833913326263428
8519,44,ResNet,True,True,0.877,24.350863933563232,0.829,1.1031148433685303
8520,45,ResNet,True,True,0.88,21.35300248861313,0.852,1.090461254119873
8521,46,ResNet,True,True,0.873,26.457446455955505,0.82,1.162408471107483
8522,47,ResNet,True,True,0.867,20.642748475074768,0.833,1.2827250957489014
8523,48,ResNet,True,True,0.892,19.873101115226746,0.851,1.044123888015747
8524,49,ResNet,True,True,0.867,30.443395853042603,0.822,1.1703852415084839
8525,50,ResNet,True,True,0.86,25.91455453634262,0.832,1.2052099704742432
8526,51,ResNet,True,True,0.875,18.476533830165863,0.835,1.1191012859344482
8527,52,ResNet,True,True,0.905,17.406522691249847,0.852,0.941344141960144
8528,53,ResNet,True,True,0.871,32.13809472322464,0.806,1.3096940517425537
8529,54,ResNet,True,True,0.902,17.264442443847656,0.86,0.9121976494789124
8530,55,ResNet,True,True,0.909,26.181619942188263,0.845,0.9817354679107666
8531,56,ResNet,True,True,0.911,15.442055642604828,0.867,0.910773515701294
8532,57,ResNet,True,True,0.878,26.245198130607605,0.831,1.1583235263824463
8533,58,ResNet,True,True,0.913,16.040181159973145,0.863,0.9326556921005249
8534,59,ResNet,True,True,0.83,15.735893607139587,0.778,1.6068036556243896
8535,60,ResNet,True,True,0.916,24.77014148235321,0.863,0.8629034757614136
8536,61,ResNet,True,True,0.911,14.505438446998596,0.861,0.8244331479072571
8537,62,ResNet,True,True,0.928,16.093893498182297,0.884,0.7754434943199158
8538,63,ResNet,True,True,0.832,177.0180869102478,0.807,1.8204578161239624
8539,64,ResNet,True,True,0.895,29.54590606689453,0.838,1.1022711992263794
8540,65,ResNet,True,True,0.921,15.891760528087616,0.867,0.854792058467865
8541,66,ResNet,True,True,0.928,18.75356015563011,0.888,0.7957900166511536
8542,67,ResNet,True,True,0.915,13.449400544166565,0.862,0.8368802070617676
8543,68,ResNet,True,True,0.933,12.453074395656586,0.884,0.7446531057357788
8544,69,ResNet,True,True,0.936,11.565386652946472,0.885,0.7292201519012451
8545,70,ResNet,True,True,0.682,17.522396445274353,0.682,4.817489147186279
8546,71,ResNet,True,True,0.905,33.50353246927261,0.866,0.9327497482299805
8547,72,ResNet,True,True,0.937,13.382804095745087,0.881,0.7653520107269287
8548,73,ResNet,True,True,0.906,11.588094383478165,0.857,0.9559476375579834
8549,74,ResNet,True,True,0.93,11.53074911236763,0.871,0.6973487138748169
8550,0,ResNet,True,True,0.554,148.17515420913696,0.54,5.155055522918701
8551,1,ResNet,True,True,0.554,101.48188018798828,0.55,4.941268444061279
8552,2,ResNet,True,True,0.563,97.98614883422852,0.532,4.769127368927002
8553,3,ResNet,True,True,0.582,95.16960048675537,0.558,4.617650508880615
8554,4,ResNet,True,True,0.568,92.3656678199768,0.552,4.477403163909912
8555,5,ResNet,True,True,0.58,89.58434963226318,0.567,4.335137844085693
8556,6,ResNet,True,True,0.577,86.84932470321655,0.574,4.232421398162842
8557,7,ResNet,True,True,0.6,83.95329093933105,0.595,4.050250053405762
8558,8,ResNet,True,True,0.609,83.069650888443,0.611,3.9521102905273438
8559,9,ResNet,True,True,0.634,79.13088870048523,0.655,3.762108325958252
8560,10,ResNet,True,True,0.644,76.58766722679138,0.655,3.6601977348327637
8561,11,ResNet,True,True,0.657,72.99188780784607,0.643,3.4905219078063965
8562,12,ResNet,True,True,0.692,69.26032662391663,0.678,3.4180190563201904
8563,13,ResNet,True,True,0.684,67.17553377151489,0.678,3.431940793991089
8564,14,ResNet,True,True,0.725,63.994972705841064,0.709,2.938000440597534
8565,15,ResNet,True,True,0.737,58.258182525634766,0.708,2.7755813598632812
8566,16,ResNet,True,True,0.733,55.26258945465088,0.729,2.8367624282836914
8567,17,ResNet,True,True,0.762,55.466593742370605,0.727,2.4936418533325195
8568,18,ResNet,True,True,0.758,49.21745991706848,0.756,2.376803398132324
8569,19,ResNet,True,True,0.753,52.119213581085205,0.75,2.2909798622131348
8570,20,ResNet,True,True,0.779,45.03131723403931,0.764,2.2658379077911377
8571,21,ResNet,True,True,0.772,50.566423416137695,0.767,2.0572662353515625
8572,22,ResNet,True,True,0.794,47.94843578338623,0.781,1.9978735446929932
8573,23,ResNet,True,True,0.804,39.724636912345886,0.783,1.9226558208465576
8574,24,ResNet,True,True,0.809,41.12262773513794,0.786,1.8004343509674072
8575,25,ResNet,True,True,0.812,37.2518128156662,0.81,1.696272611618042
8576,26,ResNet,True,True,0.82,44.49132549762726,0.801,1.7088340520858765
8577,27,ResNet,True,True,0.818,33.41822874546051,0.808,1.5696232318878174
8578,28,ResNet,True,True,0.821,33.798155784606934,0.809,1.5416715145111084
8579,29,ResNet,True,True,0.746,54.36379027366638,0.73,2.9466054439544678
8580,30,ResNet,True,True,0.796,56.78545665740967,0.769,2.4022228717803955
8581,31,ResNet,True,True,0.808,42.254905104637146,0.792,1.8640600442886353
8582,32,ResNet,True,True,0.823,37.750800132751465,0.809,1.7455763816833496
8583,33,ResNet,True,True,0.827,35.29916727542877,0.801,1.6700574159622192
8584,34,ResNet,True,True,0.829,32.67954671382904,0.805,1.5954382419586182
8585,35,ResNet,True,True,0.819,31.51399874687195,0.802,1.6012887954711914
8586,36,ResNet,True,True,0.843,29.96342122554779,0.808,1.47411048412323
8587,37,ResNet,True,True,0.847,28.556727290153503,0.808,1.439723014831543
8588,38,ResNet,True,True,0.85,26.611434936523438,0.806,1.46009361743927
8589,39,ResNet,True,True,0.856,25.248378038406372,0.814,1.377687692642212
8590,40,ResNet,True,True,0.849,25.314137876033783,0.812,1.332517147064209
8591,41,ResNet,True,True,0.861,23.68330466747284,0.818,1.3432716131210327
8592,42,ResNet,True,True,0.857,23.11506575345993,0.805,1.2793300151824951
8593,43,ResNet,True,True,0.871,21.610433876514435,0.808,1.2620999813079834
8594,44,ResNet,True,True,0.865,22.799673318862915,0.805,1.2589364051818848
8595,45,ResNet,True,True,0.874,21.076654255390167,0.812,1.2416801452636719
8596,46,ResNet,True,True,0.877,20.49689292907715,0.79,1.2271440029144287
8597,47,ResNet,True,True,0.867,20.423655807971954,0.803,1.1943286657333374
8598,48,ResNet,True,True,0.84,18.938075363636017,0.791,1.38523268699646
8599,49,ResNet,True,True,0.873,18.31257712841034,0.823,1.1814616918563843
8600,50,ResNet,True,True,0.877,18.91596519947052,0.818,1.2743453979492188
8601,51,ResNet,True,True,0.881,16.315429270267487,0.822,1.168832540512085
8602,52,ResNet,True,True,0.874,17.391161561012268,0.807,1.1823465824127197
8603,53,ResNet,True,True,0.878,18.304845869541168,0.836,1.1699957847595215
8604,54,ResNet,True,True,0.904,15.37793242931366,0.83,1.1273552179336548
8605,55,ResNet,True,True,0.881,15.003941059112549,0.83,1.1399719715118408
8606,56,ResNet,True,True,0.871,14.792312145233154,0.83,1.162238597869873
8607,57,ResNet,True,True,0.895,14.615974247455597,0.834,1.1509602069854736
8608,58,ResNet,True,True,0.857,15.588749706745148,0.801,1.3562908172607422
8609,59,ResNet,True,True,0.913,14.566976964473724,0.839,1.0833882093429565
8610,60,ResNet,True,True,0.915,12.82831385731697,0.841,1.0307979583740234
8611,61,ResNet,True,True,0.904,12.367957204580307,0.83,1.0804944038391113
8612,62,ResNet,True,True,0.917,12.751163929700851,0.85,1.0272732973098755
8613,63,ResNet,True,True,0.924,11.505904495716095,0.837,1.1083983182907104
8614,64,ResNet,True,True,0.93,12.189901143312454,0.856,1.0443243980407715
8615,65,ResNet,True,True,0.9,11.552013784646988,0.842,1.1613315343856812
8616,66,ResNet,True,True,0.931,11.285165518522263,0.842,1.0050830841064453
8617,67,ResNet,True,True,0.926,11.753885865211487,0.838,1.016953945159912
8618,68,ResNet,True,True,0.883,12.165377378463745,0.831,1.2246763706207275
8619,69,ResNet,True,True,0.932,10.044662743806839,0.838,0.9902610182762146
8620,70,ResNet,True,True,0.914,8.75022628903389,0.834,1.1024693250656128
8621,71,ResNet,True,True,0.95,9.487289249897003,0.853,0.9965689182281494
8622,72,ResNet,True,True,0.932,8.059108287096024,0.851,1.0549676418304443
8623,73,ResNet,True,True,0.922,8.25322163105011,0.851,1.0128220319747925
8624,74,ResNet,True,True,0.891,9.345416128635406,0.825,1.2669589519500732
8625,0,ResNet,True,True,0.524,148.61524963378906,0.493,5.187737464904785
8626,1,ResNet,True,True,0.541,100.66832828521729,0.524,4.963912010192871
8627,2,ResNet,True,True,0.583,96.59269523620605,0.517,4.809930324554443
