,epoch,train_loss,test_loss,train_accuracy,test_accuracy
499,99,38.961639404296875,38.87331771850586,0.973,0.974
500,0,488.4695739746094,360.4818420410156,0.575,0.82
501,1,400.38824462890625,325.71197509765625,0.702,0.733
502,2,285.9334411621094,316.5343933105469,0.812,0.738
503,3,217.73939514160156,167.25340270996094,0.869,0.882
504,4,179.80320739746094,158.93472290039062,0.895,0.887
505,5,157.7491912841797,145.3457489013672,0.913,0.904
506,6,140.3028106689453,132.61843872070312,0.924,0.914
507,7,125.64351654052734,121.26543426513672,0.938,0.922
508,8,113.13219451904297,110.70101928710938,0.95,0.937
509,9,102.59590911865234,101.2514877319336,0.951,0.946
510,10,94.16922760009766,94.10801696777344,0.955,0.953
511,11,87.87965393066406,89.28646850585938,0.951,0.953
512,12,83.43653869628906,85.99595642089844,0.948,0.953
513,13,80.15628814697266,83.54844665527344,0.951,0.955
514,14,77.51666259765625,81.50420379638672,0.951,0.955
515,15,75.32544708251953,79.65760803222656,0.951,0.954
516,16,73.50886535644531,77.95343780517578,0.95,0.956
517,17,71.99979400634766,76.39512634277344,0.951,0.954
518,18,70.72065734863281,74.99394989013672,0.953,0.954
519,19,69.59840393066406,73.7524185180664,0.954,0.953
520,20,68.57719421386719,72.66057586669922,0.954,0.953
521,21,67.6197280883789,71.69795989990234,0.955,0.953
522,22,66.70326232910156,70.8392333984375,0.957,0.953
523,23,65.81517028808594,70.0609359741211,0.957,0.953
524,24,64.94890594482422,69.34520721435547,0.959,0.954
525,25,64.1008529663086,68.68009948730469,0.958,0.955
526,26,63.268768310546875,68.0585708618164,0.958,0.957
527,27,62.4512825012207,67.4761734008789,0.957,0.957
528,28,61.648193359375,66.92887115478516,0.958,0.957
529,29,60.86049270629883,66.41072082519531,0.958,0.957
530,30,60.090240478515625,65.9128189086914,0.96,0.957
531,31,59.339725494384766,65.42420959472656,0.96,0.957
532,32,58.61094665527344,64.93299102783203,0.962,0.957
533,33,57.90568923950195,64.42878723144531,0.963,0.958
534,34,57.2256965637207,63.90309143066406,0.963,0.957
535,35,56.57273864746094,63.35002899169922,0.965,0.958
536,36,55.9483642578125,62.7672233581543,0.966,0.958
537,37,55.35366439819336,62.15610122680664,0.965,0.96
538,38,54.78956985473633,61.52165603637695,0.965,0.962
539,39,54.25647735595703,60.87152099609375,0.965,0.962
540,40,53.75444412231445,60.21409225463867,0.965,0.963
541,41,53.28295135498047,59.55813217163086,0.965,0.964
542,42,52.84059524536133,58.910560607910156,0.965,0.965
543,43,52.42543029785156,58.27702331542969,0.965,0.965
544,44,52.03467559814453,57.66059875488281,0.965,0.965
545,45,51.66544723510742,57.06312561035156,0.965,0.964
546,46,51.31488800048828,56.484657287597656,0.965,0.965
547,47,50.980194091796875,55.92440414428711,0.965,0.965
548,48,50.65911102294922,55.381553649902344,0.966,0.965
549,49,50.3497428894043,54.85519027709961,0.967,0.965
550,50,50.050594329833984,54.344234466552734,0.97,0.965
551,51,49.76036834716797,53.84846878051758,0.97,0.968
552,52,49.478118896484375,53.36771011352539,0.971,0.968
553,53,49.20290756225586,52.90288543701172,0.971,0.968
554,54,48.93391418457031,52.45500564575195,0.971,0.968
555,55,48.67021560668945,52.02647399902344,0.971,0.968
556,56,48.41103744506836,51.62031173706055,0.971,0.969
557,57,48.15564727783203,51.2413215637207,0.971,0.969
558,58,47.90345001220703,50.895389556884766,0.971,0.969
559,59,47.65426254272461,50.590145111083984,0.971,0.969
560,60,47.40830612182617,50.33500671386719,0.973,0.969
561,61,47.16660690307617,50.14289093017578,0.973,0.969
562,62,46.93143844604492,50.02882385253906,0.974,0.969
563,63,46.70596694946289,50.01052474975586,0.975,0.969
564,64,46.49456024169922,50.10683059692383,0.976,0.969
565,65,46.30168533325195,50.329566955566406,0.976,0.971
566,66,46.12941360473633,50.66545867919922,0.976,0.971
567,67,45.9722900390625,51.042259216308594,0.976,0.97
568,68,45.810977935791016,51.3262939453125,0.976,0.969
569,69,45.61882019042969,51.42469787597656,0.977,0.969
570,70,45.40364456176758,51.47991943359375,0.976,0.969
571,71,45.24379348754883,51.690643310546875,0.975,0.97
572,72,45.198020935058594,51.85239791870117,0.974,0.969
573,73,45.2148551940918,51.76490783691406,0.971,0.969
574,74,45.21419143676758,51.60078430175781,0.971,0.969
575,75,45.1993293762207,51.40450668334961,0.971,0.969
576,76,45.18094253540039,51.20348358154297,0.971,0.969
577,77,45.16840744018555,50.99681854248047,0.971,0.97
578,78,45.162689208984375,50.793636322021484,0.971,0.97
579,79,45.166664123535156,50.59775924682617,0.97,0.971
580,80,45.178672790527344,50.41736602783203,0.968,0.97
581,81,45.197288513183594,50.24073791503906,0.969,0.97
582,82,45.21135711669922,50.0360221862793,0.969,0.97
583,83,45.19684600830078,49.776206970214844,0.967,0.97
584,84,45.13053512573242,49.490394592285156,0.967,0.97
585,85,45.028682708740234,49.16954040527344,0.968,0.97
586,86,44.88831329345703,48.89810562133789,0.969,0.97
587,87,44.76639938354492,48.52389907836914,0.969,0.97
588,88,44.570865631103516,48.51150894165039,0.971,0.97
589,89,44.61811447143555,47.77105712890625,0.969,0.97
590,90,44.15855407714844,48.521793365478516,0.971,0.969
591,91,44.79457092285156,47.53681564331055,0.969,0.969
592,92,44.13386917114258,46.80962371826172,0.97,0.97
593,93,43.723201751708984,48.74387741088867,0.971,0.968
594,94,44.9875373840332,47.1527214050293,0.968,0.969
595,95,43.833595275878906,45.599937438964844,0.972,0.97
596,96,43.100215911865234,49.93958282470703,0.972,0.967
597,97,45.34725570678711,45.60383224487305,0.965,0.97
598,98,42.501705169677734,48.20207214355469,0.973,0.969
599,99,44.98899841308594,49.658119201660156,0.967,0.965
600,0,502.2527770996094,460.8345031738281,0.576,0.558
601,1,423.0879821777344,265.04693603515625,0.68,0.807
602,2,398.11065673828125,217.36216735839844,0.75,0.854
603,3,232.98231506347656,162.25514221191406,0.86,0.936
604,4,182.02037048339844,144.01681518554688,0.892,0.944
605,5,158.8274688720703,134.92823791503906,0.912,0.941
606,6,143.31089782714844,129.344970703125,0.919,0.935
607,7,131.48960876464844,126.06584930419922,0.926,0.934
608,8,122.03372955322266,124.39520263671875,0.927,0.932
609,9,114.34808349609375,124.75557708740234,0.927,0.923
610,10,108.35486602783203,126.70525360107422,0.93,0.919
611,11,103.80172729492188,128.23394775390625,0.93,0.918
612,12,100.10783386230469,128.16754150390625,0.935,0.917
613,13,96.78044128417969,126.88093566894531,0.934,0.918
614,14,93.61546325683594,125.12220764160156,0.937,0.919
615,15,90.59019470214844,123.30538940429688,0.937,0.92
616,16,87.72528076171875,121.5354995727539,0.937,0.923
617,17,85.03268432617188,119.825439453125,0.938,0.923
618,18,82.51812744140625,118.2177505493164,0.941,0.925
619,19,80.18742370605469,116.77679443359375,0.945,0.926
620,20,78.0479736328125,115.5431900024414,0.948,0.926
621,21,76.10836791992188,114.51718139648438,0.948,0.926
622,22,74.3730239868164,113.67791748046875,0.951,0.925
623,23,72.83405303955078,113.00447082519531,0.954,0.924
624,24,71.46781158447266,112.47789764404297,0.953,0.926
625,25,70.23967742919922,112.07380676269531,0.954,0.924
626,26,69.11288452148438,111.75972747802734,0.955,0.923
627,27,68.05682373046875,111.49854278564453,0.956,0.924
628,28,67.0513687133789,111.2503662109375,0.957,0.924
629,29,66.08694458007812,110.97286224365234,0.957,0.924
630,30,65.16182708740234,110.62287902832031,0.957,0.923
631,31,64.27850341796875,110.16275787353516,0.957,0.924
632,32,63.44076156616211,109.56611633300781,0.957,0.924
633,33,62.651729583740234,108.82135009765625,0.957,0.924
634,34,61.912696838378906,107.93135070800781,0.957,0.926
635,35,61.22268295288086,106.91067504882812,0.955,0.928
636,36,60.578617095947266,105.78209686279297,0.957,0.93
637,37,59.97636795043945,104.5724105834961,0.957,0.931
638,38,59.41124725341797,103.30915069580078,0.957,0.931
639,39,58.87855911254883,102.01761627197266,0.958,0.933
640,40,58.373714447021484,100.71977233886719,0.959,0.934
641,41,57.892433166503906,99.43379211425781,0.959,0.935
642,42,57.43080139160156,98.17395782470703,0.959,0.937
643,43,56.9853515625,96.9516830444336,0.961,0.937
644,44,56.55300521850586,95.77568817138672,0.962,0.937
645,45,56.13105392456055,94.65266418457031,0.962,0.937
646,46,55.71711730957031,93.58773040771484,0.962,0.939
647,47,55.3091926574707,92.58447265625,0.963,0.94
648,48,54.90561294555664,91.64490509033203,0.963,0.939
649,49,54.50501251220703,90.76985168457031,0.963,0.939
650,50,54.10646438598633,89.95880126953125,0.963,0.939
651,51,53.70929718017578,89.2101058959961,0.964,0.939
652,52,53.313106536865234,88.5217056274414,0.964,0.94
653,53,52.91773223876953,87.89080047607422,0.966,0.941
654,54,52.52320098876953,87.31436920166016,0.966,0.941
655,55,52.12971496582031,86.78939819335938,0.966,0.942
656,56,51.737735748291016,86.31222534179688,0.965,0.943
657,57,51.347904205322266,85.87889862060547,0.966,0.943
658,58,50.961082458496094,85.48483276367188,0.966,0.943
659,59,50.57827377319336,85.12431335449219,0.965,0.943
660,60,50.20077133178711,84.79057312011719,0.965,0.944
661,61,49.82966995239258,84.47555541992188,0.966,0.945
662,62,49.46604537963867,84.1702651977539,0.966,0.945
663,63,49.11064529418945,83.86470031738281,0.965,0.945
664,64,48.76382827758789,83.54898071289062,0.965,0.947
665,65,48.425357818603516,83.21452331542969,0.965,0.947
666,66,48.09417724609375,82.85503387451172,0.965,0.947
667,67,47.76847457885742,82.46784973144531,0.964,0.947
668,68,47.4456672668457,82.05366516113281,0.965,0.947
669,69,47.12332534790039,81.61518096923828,0.966,0.947
670,70,46.7998046875,81.15626525878906,0.966,0.947
671,71,46.47513198852539,80.68067932128906,0.966,0.947
672,72,46.15078353881836,80.19234466552734,0.966,0.948
673,73,45.82917785644531,79.6957015991211,0.968,0.948
674,74,45.51283264160156,79.1963119506836,0.968,0.949
675,75,45.203426361083984,78.70121002197266,0.968,0.949
676,76,44.90148162841797,78.21818542480469,0.967,0.949
677,77,44.606300354003906,77.75577545166016,0.968,0.949
678,78,44.316043853759766,77.32158660888672,0.968,0.949
679,79,44.028568267822266,76.92208099365234,0.968,0.949
680,80,43.74238586425781,76.56172943115234,0.969,0.949
681,81,43.45731735229492,76.24213409423828,0.969,0.95
682,82,43.17426681518555,75.9620361328125,0.969,0.951
683,83,42.89468765258789,75.71569061279297,0.97,0.951
684,84,42.618621826171875,75.49256134033203,0.971,0.951
685,85,42.341697692871094,75.27368927001953,0.972,0.95
686,86,42.04700469970703,75.02359771728516,0.972,0.95
687,87,41.68006896972656,74.66278839111328,0.973,0.949
688,88,41.09569549560547,74.0051498413086,0.975,0.949
689,89,40.43975067138672,74.27290344238281,0.974,0.95
690,90,40.46723937988281,76.65966033935547,0.975,0.949
691,91,40.932212829589844,75.7931900024414,0.972,0.949
692,92,39.86552047729492,74.04571533203125,0.975,0.952
693,93,39.90764617919922,79.21836853027344,0.975,0.949
694,94,40.68220901489258,76.39984130859375,0.972,0.95
695,95,39.089820861816406,73.22208404541016,0.976,0.954
696,96,39.57859420776367,82.35271453857422,0.974,0.949
697,97,39.553619384765625,74.62805938720703,0.972,0.952
698,98,38.672481536865234,70.43827056884766,0.974,0.955
699,99,47.007328033447266,71.53782653808594,0.964,0.954
700,0,511.6184387207031,394.6723937988281,0.569,0.78
701,1,395.2345275878906,251.9720458984375,0.731,0.845
702,2,312.5501403808594,178.6141815185547,0.773,0.918
703,3,245.9513397216797,153.94500732421875,0.843,0.951
704,4,201.5149383544922,138.4901885986328,0.874,0.959
705,5,174.6454315185547,125.88448333740234,0.899,0.97
706,6,155.11004638671875,115.13394165039062,0.918,0.971
707,7,139.74195861816406,106.0293960571289,0.93,0.974
708,8,127.01654052734375,98.25627136230469,0.942,0.972
709,9,116.20340728759766,91.32978057861328,0.947,0.972
710,10,106.93614196777344,84.6260986328125,0.947,0.972
711,11,98.99580383300781,77.98793029785156,0.95,0.974
712,12,92.38001251220703,72.15450286865234,0.953,0.974
713,13,87.0982437133789,67.64212799072266,0.954,0.973
714,14,83.01178741455078,64.32521057128906,0.952,0.973
715,15,79.8863754272461,61.892852783203125,0.95,0.973
716,16,77.4664077758789,60.0636100769043,0.949,0.973
717,17,75.51229095458984,58.62371826171875,0.948,0.973
718,18,73.80197143554688,57.393333435058594,0.95,0.974
719,19,72.14244842529297,56.17534255981445,0.952,0.974
720,20,70.40541076660156,54.76209259033203,0.951,0.976
721,21,68.55530548095703,52.95194625854492,0.954,0.976
722,22,66.64051818847656,50.57126998901367,0.955,0.977
723,23,64.75122833251953,47.69041442871094,0.956,0.979
724,24,62.982242584228516,44.75889587402344,0.958,0.979
725,25,61.39213180541992,42.255245208740234,0.96,0.98
726,26,59.98713302612305,40.35789489746094,0.964,0.98
727,27,58.772342681884766,38.9915657043457,0.968,0.979
728,28,57.75559997558594,38.00326156616211,0.968,0.979
729,29,56.910484313964844,37.26803207397461,0.967,0.979
730,30,56.19028091430664,36.710567474365234,0.968,0.979
731,31,55.559906005859375,36.291175842285156,0.968,0.98
732,32,55.00162124633789,35.99093246459961,0.967,0.979
733,33,54.50722122192383,35.803260803222656,0.967,0.979
734,34,54.07161331176758,35.72798156738281,0.967,0.978
735,35,53.690338134765625,35.76712417602539,0.966,0.978
736,36,53.3610725402832,35.919498443603516,0.966,0.978
737,37,53.086944580078125,36.17595291137695,0.967,0.978
738,38,52.87912368774414,36.50981140136719,0.967,0.978
739,39,52.75080108642578,36.85674285888672,0.966,0.979
740,40,52.698509216308594,37.09831619262695,0.965,0.979
741,41,52.68423843383789,37.152008056640625,0.964,0.979
742,42,52.637691497802734,37.131534576416016,0.966,0.978
743,43,52.50659942626953,37.19181823730469,0.965,0.978
744,44,52.25431442260742,37.35710144042969,0.965,0.978
745,45,51.86437225341797,37.640506744384766,0.964,0.978
746,46,51.40211486816406,38.03902053833008,0.962,0.977
747,47,50.91683578491211,38.48368453979492,0.964,0.976
748,48,50.42145919799805,38.922576904296875,0.965,0.976
749,49,49.913665771484375,39.343292236328125,0.964,0.976
750,50,49.397499084472656,39.734710693359375,0.964,0.976
751,51,48.88663864135742,40.08146667480469,0.964,0.975
752,52,48.3917236328125,40.375457763671875,0.964,0.975
753,53,47.90982437133789,40.633567810058594,0.963,0.976
754,54,47.42985916137695,40.917388916015625,0.963,0.977
755,55,46.9354133605957,41.338871002197266,0.963,0.976
756,56,46.39096450805664,42.066986083984375,0.965,0.975
757,57,45.755367279052734,43.35553741455078,0.967,0.973
758,58,45.11378860473633,45.31515884399414,0.969,0.971
759,59,44.76544189453125,47.71139144897461,0.97,0.964
760,60,44.71200180053711,49.617828369140625,0.971,0.963
761,61,44.70598602294922,49.90739059448242,0.97,0.963
762,62,44.6148567199707,48.175533294677734,0.969,0.966
763,63,44.342918395996094,44.9358024597168,0.971,0.968
764,64,43.907230377197266,44.84849548339844,0.971,0.969
765,65,44.06159973144531,42.02418518066406,0.973,0.97
766,66,43.444114685058594,48.142581939697266,0.971,0.969
767,67,44.572391510009766,40.08388137817383,0.973,0.976
768,68,42.314178466796875,56.23927688598633,0.972,0.965
769,69,43.664730072021484,47.232566833496094,0.975,0.964
770,70,41.65403747558594,43.47444534301758,0.976,0.966
771,71,42.677764892578125,53.06396484375,0.973,0.963
772,72,42.27329635620117,42.87527084350586,0.975,0.966
773,73,42.23954391479492,46.019168853759766,0.972,0.968
774,74,43.14840316772461,56.15742492675781,0.973,0.962
775,75,41.920440673828125,44.17836380004883,0.976,0.967
776,76,42.48640823364258,60.13165283203125,0.973,0.96
777,77,42.33243942260742,40.3508415222168,0.975,0.969
778,78,41.69273376464844,62.85978317260742,0.974,0.96
779,79,43.21506118774414,39.53215408325195,0.972,0.971
780,80,41.49482345581055,64.0783462524414,0.973,0.958
781,81,45.80681228637695,51.02555847167969,0.97,0.969
782,82,44.0097541809082,71.34685516357422,0.97,0.956
783,83,42.889652252197266,46.669654846191406,0.971,0.969
784,84,42.582881927490234,68.04932403564453,0.971,0.955
785,85,44.493873596191406,50.95410919189453,0.971,0.969
786,86,43.24052429199219,68.58055877685547,0.973,0.959
787,87,42.68492126464844,51.26877212524414,0.974,0.969
788,88,41.52613067626953,67.08910369873047,0.974,0.959
789,89,42.648155212402344,50.86397171020508,0.974,0.968
790,90,40.756874084472656,66.47887420654297,0.975,0.96
791,91,42.291988372802734,50.29358673095703,0.974,0.968
792,92,39.981388092041016,66.2592544555664,0.975,0.961
793,93,42.462684631347656,49.066917419433594,0.974,0.969
794,94,39.96506881713867,62.41436767578125,0.975,0.96
795,95,41.68177795410156,50.32456588745117,0.972,0.965
796,96,39.27400588989258,59.02922821044922,0.973,0.96
797,97,38.92561721801758,60.35599136352539,0.978,0.958
798,98,36.41146469116211,43.62066650390625,0.977,0.971
799,99,39.17561721801758,63.184879302978516,0.975,0.959
800,0,533.5023193359375,393.6202392578125,0.561,0.819
801,1,415.170166015625,280.10137939453125,0.703,0.833
802,2,296.9588623046875,284.0769348144531,0.788,0.786
803,3,234.8080596923828,240.1547088623047,0.86,0.825
804,4,194.931396484375,212.5852508544922,0.889,0.854
805,5,172.01187133789062,197.3618621826172,0.907,0.866
806,6,155.40206909179688,186.19354248046875,0.916,0.88
807,7,142.16688537597656,174.5536651611328,0.925,0.892
808,8,131.1152801513672,160.32534790039062,0.935,0.904
809,9,121.55538940429688,142.99063110351562,0.939,0.912
810,10,113.22016906738281,123.72550201416016,0.945,0.926
811,11,106.52535247802734,108.2497787475586,0.945,0.934
812,12,101.8179702758789,99.28302001953125,0.944,0.936
813,13,98.7547607421875,94.47183990478516,0.941,0.937
814,14,96.63568115234375,91.58822631835938,0.942,0.937
815,15,94.9223861694336,89.51454162597656,0.941,0.94
816,16,93.35442352294922,87.81448364257812,0.943,0.943
817,17,91.83243560791016,86.42323303222656,0.943,0.944
818,18,90.3193588256836,85.40055084228516,0.941,0.946
819,19,88.8130111694336,84.74909210205078,0.942,0.946
820,20,87.35128784179688,84.37882232666016,0.945,0.946
821,21,85.98912811279297,84.26356506347656,0.945,0.946
822,22,84.75178527832031,84.45941162109375,0.947,0.946
823,23,83.62183380126953,84.90003204345703,0.947,0.947
824,24,82.54814910888672,85.42601013183594,0.947,0.946
825,25,81.48497772216797,85.91942596435547,0.947,0.946
826,26,80.41355895996094,86.34426879882812,0.947,0.945
827,27,79.33124542236328,86.74574279785156,0.947,0.945
828,28,78.24685668945312,87.2206802368164,0.95,0.944
829,29,77.185302734375,87.82445526123047,0.952,0.944
830,30,76.1810073852539,88.46417236328125,0.953,0.944
831,31,75.24977111816406,88.95321655273438,0.953,0.944
832,32,74.38009643554688,89.17037963867188,0.954,0.944
833,33,73.55913543701172,89.09860229492188,0.955,0.945
834,34,72.79119873046875,88.77141571044922,0.956,0.944
835,35,72.09199523925781,88.23943328857422,0.958,0.944
836,36,71.48053741455078,87.55662536621094,0.959,0.944
837,37,70.97570037841797,86.77381134033203,0.96,0.945
838,38,70.59172058105469,85.92469787597656,0.96,0.945
839,39,70.3266372680664,84.97299194335938,0.959,0.945
840,40,70.14982604980469,83.7797622680664,0.959,0.944
841,41,70.0013198852539,82.36698913574219,0.957,0.945
842,42,69.82870483398438,81.01910400390625,0.957,0.946
843,43,69.62831115722656,79.89669036865234,0.956,0.947
844,44,69.42436218261719,78.98234558105469,0.956,0.947
845,45,69.2320785522461,78.2308349609375,0.955,0.949
846,46,69.0474853515625,77.61754608154297,0.955,0.949
847,47,68.85446166992188,77.1273422241211,0.955,0.949
848,48,68.63854217529297,76.73677825927734,0.955,0.949
849,49,68.39468383789062,76.41314697265625,0.955,0.95
850,50,68.12273406982422,76.12421417236328,0.955,0.95
851,51,67.82275390625,75.84823608398438,0.956,0.949
852,52,67.4969482421875,75.57574462890625,0.956,0.949
853,53,67.14990234375,75.30996704101562,0.956,0.948
854,54,66.78759765625,75.05999755859375,0.956,0.948
855,55,66.41410827636719,74.83543395996094,0.956,0.949
856,56,66.03068542480469,74.6454849243164,0.957,0.949
857,57,65.63525390625,74.49815368652344,0.956,0.949
858,58,65.22293090820312,74.40323638916016,0.956,0.949
859,59,64.78716278076172,74.37056732177734,0.956,0.95
860,60,64.32366943359375,74.40323638916016,0.956,0.95
861,61,63.837745666503906,74.4815444946289,0.956,0.95
862,62,63.35346221923828,74.56195068359375,0.955,0.949
863,63,62.903507232666016,74.60401916503906,0.957,0.95
864,64,62.503604888916016,74.58763122558594,0.956,0.95
865,65,62.16016387939453,74.54206085205078,0.956,0.951
866,66,61.9024543762207,74.6583023071289,0.956,0.951
867,67,61.813514709472656,75.45317077636719,0.956,0.951
868,68,62.00141143798828,77.35309600830078,0.957,0.951
869,69,62.26049041748047,79.34004211425781,0.957,0.948
870,70,62.34888458251953,79.8628158569336,0.954,0.948
871,71,62.396636962890625,78.5813217163086,0.954,0.948
872,72,62.39977264404297,76.7254867553711,0.954,0.95
873,73,62.268798828125,75.65987396240234,0.954,0.95
874,74,62.12480926513672,74.79679870605469,0.956,0.952
875,75,61.956058502197266,74.01305389404297,0.956,0.953
876,76,61.76023864746094,73.35768127441406,0.956,0.953
877,77,61.55225372314453,72.84200286865234,0.956,0.953
878,78,61.34334945678711,72.47111511230469,0.956,0.954
879,79,61.140045166015625,72.23240661621094,0.956,0.955
880,80,60.94453811645508,72.07492065429688,0.956,0.955
881,81,60.75926208496094,71.90758514404297,0.957,0.955
882,82,60.60002517700195,71.68799591064453,0.956,0.955
883,83,60.51694869995117,71.59236145019531,0.955,0.955
884,84,60.564186096191406,71.71011352539062,0.954,0.956
885,85,60.55098342895508,71.73269653320312,0.955,0.955
886,86,60.28773880004883,71.523193359375,0.957,0.955
887,87,59.92262649536133,71.14916229248047,0.958,0.955
888,88,59.5933723449707,70.83216094970703,0.957,0.955
889,89,59.286312103271484,70.58679962158203,0.958,0.956
890,90,58.96879577636719,70.40021514892578,0.96,0.956
891,91,58.64271926879883,70.26449584960938,0.96,0.956
892,92,58.309791564941406,70.17622375488281,0.962,0.956
893,93,57.97071838378906,70.13430786132812,0.962,0.957
894,94,57.625606536865234,70.13602447509766,0.962,0.957
895,95,57.275062561035156,70.1756362915039,0.962,0.957
896,96,56.919700622558594,70.24534606933594,0.961,0.957
897,97,56.56023406982422,70.33570098876953,0.961,0.957
898,98,56.196189880371094,70.43868255615234,0.961,0.957
899,99,55.82573699951172,70.54756164550781,0.961,0.957
900,0,503.57745361328125,362.8511657714844,0.593,0.854
901,1,409.9769592285156,200.80682373046875,0.731,0.915
902,2,300.2534484863281,163.9956512451172,0.805,0.921
903,3,226.41102600097656,140.85888671875,0.852,0.939
904,4,182.25379943847656,125.48897552490234,0.895,0.95
905,5,154.99215698242188,112.61617279052734,0.91,0.96
906,6,134.59210205078125,101.7040023803711,0.926,0.958
907,7,120.63400268554688,92.86145782470703,0.929,0.956
908,8,111.72747802734375,85.82205200195312,0.937,0.958
909,9,105.7838134765625,80.64505767822266,0.937,0.958
910,10,101.41239166259766,77.16917419433594,0.935,0.96
911,11,98.0097427368164,74.9694595336914,0.935,0.962
912,12,95.18551635742188,73.42609405517578,0.935,0.962
913,13,92.63902282714844,72.15770721435547,0.936,0.964
914,14,90.21681213378906,71.08712005615234,0.939,0.963
915,15,87.9017562866211,70.21633911132812,0.941,0.962
916,16,85.71726989746094,69.54010772705078,0.941,0.96
917,17,83.67205810546875,69.04560852050781,0.943,0.959
918,18,81.75656127929688,68.71481323242188,0.945,0.959
919,19,79.95154571533203,68.51766967773438,0.946,0.958
920,20,78.23446655273438,68.40453338623047,0.947,0.96
921,21,76.58534240722656,68.30818939208984,0.948,0.959
922,22,74.99076843261719,68.15838623046875,0.948,0.959
923,23,73.44422912597656,67.90047454833984,0.949,0.959
924,24,71.94290924072266,67.50399017333984,0.95,0.957
925,25,70.48497009277344,66.959716796875,0.952,0.957
926,26,69.07258605957031,66.27295684814453,0.956,0.957
927,27,67.71907806396484,65.45677185058594,0.955,0.957
928,28,66.44770812988281,64.5254898071289,0.956,0.957
929,29,65.27799224853516,63.491851806640625,0.956,0.959
930,30,64.21566009521484,62.370426177978516,0.958,0.96
931,31,63.25653076171875,61.18540954589844,0.958,0.96
932,32,62.39194869995117,59.975772857666016,0.96,0.96
933,33,61.606082916259766,58.795440673828125,0.96,0.96
934,34,60.87112808227539,57.70419692993164,0.96,0.961
935,35,60.15105056762695,56.748939514160156,0.959,0.964
936,36,59.41492462158203,55.94597244262695,0.96,0.967
937,37,58.64668273925781,55.27851486206055,0.962,0.967
938,38,57.84623336791992,54.70847702026367,0.962,0.968
939,39,57.024940490722656,54.19235610961914,0.965,0.968
940,40,56.1986083984375,53.694210052490234,0.965,0.968
941,41,55.380802154541016,53.19341278076172,0.965,0.968
942,42,54.57965850830078,52.68428039550781,0.965,0.968
943,43,53.799163818359375,52.16739273071289,0.966,0.97
944,44,53.041847229003906,51.639404296875,0.965,0.97
945,45,52.31009292602539,51.08937072753906,0.967,0.972
946,46,51.6060791015625,50.50270462036133,0.967,0.972
947,47,50.93145751953125,49.8675651550293,0.969,0.972
948,48,50.287109375,49.17892837524414,0.969,0.973
949,49,49.67334747314453,48.4393196105957,0.971,0.974
950,50,49.08987045288086,47.65674591064453,0.972,0.975
951,51,48.5359001159668,46.84230422973633,0.972,0.978
952,52,48.01038360595703,46.00806427001953,0.973,0.976
953,53,47.51218795776367,45.165164947509766,0.973,0.975
954,54,47.0401496887207,44.322906494140625,0.973,0.977
955,55,46.593116760253906,43.4887809753418,0.974,0.978
956,56,46.1700439453125,42.66801834106445,0.974,0.979
957,57,45.76970672607422,41.864559173583984,0.974,0.982
958,58,45.39067840576172,41.081417083740234,0.974,0.983
959,59,45.03143310546875,40.321266174316406,0.974,0.983
960,60,44.69011306762695,39.586666107177734,0.974,0.983
961,61,44.36455535888672,38.88056182861328,0.974,0.983
962,62,44.05210494995117,38.20602798461914,0.975,0.983
963,63,43.749610900878906,37.566104888916016,0.975,0.983
964,64,43.45364761352539,36.96347427368164,0.975,0.984
965,65,43.16080856323242,36.39982604980469,0.974,0.985
966,66,42.86802673339844,35.875186920166016,0.974,0.984
967,67,42.57280731201172,35.38823318481445,0.973,0.984
968,68,42.27299118041992,34.936519622802734,0.974,0.984
969,69,41.96673583984375,34.51718521118164,0.973,0.985
970,70,41.65263748168945,34.12738037109375,0.973,0.985
971,71,41.329864501953125,33.764774322509766,0.973,0.985
972,72,40.998512268066406,33.42761993408203,0.974,0.985
973,73,40.65974426269531,33.11478805541992,0.974,0.986
974,74,40.31569290161133,32.8260612487793,0.974,0.986
975,75,39.96910095214844,32.562313079833984,0.975,0.987
976,76,39.62311553955078,32.32539367675781,0.976,0.987
977,77,39.280818939208984,32.11832809448242,0.976,0.987
978,78,38.94530487060547,31.94504737854004,0.976,0.986
979,79,38.619056701660156,31.809799194335938,0.976,0.986
980,80,38.30441665649414,31.716957092285156,0.976,0.986
981,81,38.003273010253906,31.67013931274414,0.976,0.986
982,82,37.71724319458008,31.673166275024414,0.976,0.985
983,83,37.447662353515625,31.72875213623047,0.976,0.984
984,84,37.195831298828125,31.83951759338379,0.976,0.984
985,85,36.96339416503906,32.00757598876953,0.976,0.984
986,86,36.752418518066406,32.2353515625,0.976,0.984
987,87,36.566497802734375,32.52534484863281,0.976,0.984
988,88,36.411197662353516,32.88175582885742,0.976,0.982
989,89,36.295387268066406,33.31297302246094,0.976,0.983
990,90,36.23202896118164,33.835472106933594,0.976,0.981
991,91,36.23709487915039,34.48627853393555,0.976,0.98
992,92,36.32433319091797,35.33183288574219,0.976,0.979
993,93,36.49687576293945,36.45856475830078,0.977,0.979
994,94,36.758174896240234,37.92216873168945,0.977,0.974
995,95,37.1501350402832,39.8561897277832,0.977,0.974
996,96,37.353759765625,42.39845275878906,0.979,0.975
997,97,37.354671478271484,42.47954177856445,0.979,0.974
